Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101202,Consolidated Billing EDI - EDF,534.30,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101216,Siemens Financial Services Limited,737.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101216,The Consortium for Purchasing and Distribution Limited,574.38,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101221,A & R Contract Cleaning Specialist Limited,"2,125.35",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101221,A & R Contract Cleaning Specialist Limited,"2,125.35",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101221,Consolidated Billing EDI - EDF,604.44,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101229,Glen Cleaning Company Limited,"2,433.14",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101229,Richie Builders Limited,"1,480.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101229,United-UK LLP,550.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101304,Consolidated Billing EDI - EDF,557.17,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101315,Siemens Financial Services Limited,629.90,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,102593,AP Cymru Limited t/a MPCT,630.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,102593,Community Products (UK) Limited,"2,705.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,102593,PEAC (UK) Limited,"2,120.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,102593,Worldline IT Services UK Limited t/a FuelGenie,567.87,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,104381,A & R Contract Cleaning Specialist Limited,"1,147.30",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,104381,A & R Contract Cleaning Specialist Limited,"1,147.30",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,104381,A & R Contract Cleaning Specialist Limited,533.25,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,104381,Unique Flooring (Wales) Limited,"2,980.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,209151,Consolidated Billing EDI - EDF,610.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,212731,Consolidated Billing EDI - EDF,995.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,212741,Consolidated Billing EDI - EDF,918.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,212791,Consolidated Billing EDI - EDF,"1,029.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,215401,Consolidated Billing EDI - EDF,567.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,215803,Consolidated Billing EDI - EDF,753.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,216731,CJ Contract Travel Services Limited,570.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Care Management Group Limited,970.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Care Management Group Limited,"3,183.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Care Management Group Limited,"1,591.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Everycare (Cardiff) Limited,660.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,BetterCare Keys Limited,"10,313.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,BetterCare Keys Limited,"10,313.19",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Care 4 Children Residential Services Limited,"18,214.20",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Foster Care Associates Limited,"3,735.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Foster Care Associates Limited,"8,370.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Fosteringmatters Limited,"3,792.85",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Hafan Saff Cyf,"13,928.58",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Horizon Care & Education Group Limited,"14,357.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Independent Foster Care Services Limited,"3,618.01",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Independent Foster Care Services Limited,"3,351.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Independent Foster Care Services Limited,"3,162.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Independent Foster Care Services Limited,"2,958.54",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Independent Foster Care Services Limited,"2,958.54",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Landsker Child Care Limited,"17,502.86",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Landsker Child Care Limited,"17,527.68",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Landsker Child Care Limited,"17,527.68",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Pathway Care Limited T/A Calon Cymru Fostering,"1,295.76",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Regional Foster Placements Limited,"3,255.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,TLC (Wales) Independent Fostering Limited,"1,330.74",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,300645,Consolidated Billing EDI - EDF,"48,090.66",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303901,Handicare Accessibility Limited,"1,630.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303901,Handicare Accessibility Limited,"3,410.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303910,SMK Building & Maintenance Limited,"2,807.44",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303930,Grasam Limited T/A C & H Plumbing Supplies,767.13,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303950,J & D Water Consultants Limited,680.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303950,J & D Water Consultants Limited,"3,060.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303950,J & D Water Consultants Limited,"2,835.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,304103,SMK Building & Maintenance Limited,547.78,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,305713,Gibbon Equipment Hire Limited,"3,090.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,305765,G.P.H.I.T (Integrated Services) Limited,740.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Dawsonrentals Materials Handling Equipment Limited t/a Dawsonrentals Sweepers,"2,300.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Refuse Vehicle Solutions Limited,"2,540.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Riverside Truck Rental LImited,"4,070.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Riverside Truck Rental LImited,"3,130.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Riverside Truck Rental LImited,"4,255.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Riverside Truck Rental LImited,"3,515.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,10-Sep-2018,319010,Trash UK Limited,"1,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,323685,Capita Property and Infrastructure Limited,"1,934.97",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325207,Consolidated Billing EDI - EDF,595.73,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325348,Calibre Contracting Limited,"1,234.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325501,Wolseley UK Limited,"2,971.48",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325600,Calibre Contracting Limited,635.25,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325750,Calibre Contracting Limited,"1,234.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325750,Conemasters Limited,"2,074.14",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,10-Sep-2018,333218,Consolidated Billing EDI - EDF,711.26,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,10-Sep-2018,333500,Consolidated Billing EDI - EDF,"1,151.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,10-Sep-2018,333550,MS-Group Limited T/A Mossfords,"2,036.92",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,341061,Consolidated Billing EDI - EDF,801.58,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,341260,Consolidated Billing EDI - EDF,"3,636.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,10-Sep-2018,352718,Consolidated Billing EDI - EDF,860.79,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,10-Sep-2018,354037,Inspire Community Science CIC,"1,190.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,10-Sep-2018,356020,Consolidated Billing EDI - EDF,"1,208.64",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGENERATION & PLANNING,10-Sep-2018,365792,MS-Group Limited T/A Mossfords,"7,559.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Sep-2018,405108,Pegasus Maintenance Services Limited,"1,032.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Sep-2018,405108,Pegasus Maintenance Services Limited,"1,156.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407120,Heatforce (Wales) Limited,"1,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407120,Heatforce (Wales) Limited,"1,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407120,Heatforce (Wales) Limited,"1,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407120,Heatforce (Wales) Limited,"1,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407150,Consolidated Billing EDI - EDF,640.99,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407150,Consolidated Billing EDI - EDF,"1,334.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407151,Consolidated Billing EDI - EDF,-526.92,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,420211,Shelter Trading Limited,"1,083.93",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,420221,Auditware Systems Limited,"5,830.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,421230,Computacenter (UK) Limited,"1,387.54",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,422100,Consolidated Billing EDI - EDF,"7,248.49",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,422120,Consolidated Billing EDI - EDF,"2,534.30",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,422120,Phonelink Installations Limited,"1,129.85",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,422130,Consolidated Billing EDI - EDF,"4,393.69",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,10-Sep-2018,422201,Consolidated Billing EDI - EDF,"2,442.68",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,10-Sep-2018,440530,Consolidated Billing EDI - EDF,"1,032.41",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,10-Sep-2018,440530,Consolidated Billing EDI - EDF,980.96,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,10-Sep-2018,440530,Consolidated Billing EDI - EDF,988.15,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,10-Sep-2018,440530,Consolidated Billing EDI - EDF,"1,046.15",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,10-Sep-2018,440530,Consolidated Billing EDI - EDF,"1,027.99",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,10-Sep-2018,810114,AECOM Limited,843.05,Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,10-Sep-2018,834231,Watts & Morgan LLP - Client Account,612.00,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,10-Sep-2018,842066,Heatforce (Wales) Limited,"2,628.80",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,10-Sep-2018,852234,Phonelink Installations Limited,"3,842.07",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101229,Eastern Shires Purchasing Organisation,529.60,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Durham County Council,"40,145.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,10-Sep-2018,403211,Bridgend County Borough Council,659.44,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,10-Sep-2018,403211,Cardiff County Council,"2,410.45",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,305763,Michael Bryl & Ptn T/A CW Facilities Management,"5,132.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,305765,Michael Bryl & Ptn T/A CW Facilities Management,"5,455.05",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,10-Sep-2018,403135,Professor Roy Light,"2,640.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Sep-2018,405100,Lyndon Mustoe,"2,278.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SHARED SERVICES,10-Sep-2018,403228,United Kingdom Accreditation Service,"2,979.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF GENERAL EXPENDITURE POLICY,10-Sep-2018,471901,South Wales Fire and Rescue Service,"500,508.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101007,New Directions (Education) Limited,526.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,10-Sep-2018,103213,New Directions (Education) Limited,652.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,10-Sep-2018,103229,Millennium Personnel Services (Education) Limited,625.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,10-Sep-2018,140119,Acorn Recruitment Limited,"1,378.12",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,10-Sep-2018,140119,Acorn Recruitment Limited,"1,357.82",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,215489,April Complete Care Solutions Limited,522.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,216179,April Complete Care Solutions Limited,703.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,216179,April Complete Care Solutions Limited,"1,016.52",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260150,Sanctuary Personnel Limited,"1,276.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260150,Sanctuary Personnel Limited,"1,035.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,10-Sep-2018,303931,Building Recruitment Company Limited,961.49,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,323686,Hays Specialist Recruitment Limited,"1,143.99",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Sep-2018,405305,James Andrews Recruitment Solutions Limited,906.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,10-Sep-2018,405305,James Andrews Recruitment Solutions Limited,906.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407106,Building Recruitment Company Limited,704.99,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407106,Building Recruitment Company Limited,650.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING,10-Sep-2018,407106,James Andrews Recruitment Solutions Limited,724.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,216179,Crosshands Care Limited,"4,502.04",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,216179,Crosshands Care Limited,"4,502.04",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"6,646.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"6,646.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"6,781.60",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"4,808.08",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"3,360.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Crosshands Care Limited,"4,514.72",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,10-Sep-2018,101075,Stephen James t/a Community Welding Services,"1,810.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,10-Sep-2018,190055,Sophie Grinter T/A Lollipop Lane Playgroup,"1,048.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325562,Julian Heinam t/a JV Tree Services,730.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325562,Julian Heinam t/a JV Tree Services,"1,590.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,325894,Jeffrey Ball T/A Gates 'N' Railings,"1,100.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,10-Sep-2018,102703,Snap Cymru,"21,293.58",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,10-Sep-2018,217909,Vision 21,541.06,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Barnardos Cymru,"3,077.86",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Barnardos Cymru,"3,715.57",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Supported Fostering Services Charitable Trust,"1,414.20",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Supported Fostering Services Charitable Trust,"3,167.10",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Supported Fostering Services Charitable Trust,"3,295.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,Supported Fostering Services Charitable Trust,"3,038.40",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,10-Sep-2018,260060,The Adolescent & Childrens Trust,"3,037.07",Revenue
DIRECT ENVIRONMENT AND HOUSING,NEIGHBOURHOOD SERVICES AND TRANSPORT,10-Sep-2018,323680,Murchfield Community Association,"12,400.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,750.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,571.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,605.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,660.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,523.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Caring Companions Limited,599.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,662.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,687.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,724.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,510.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,611.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,608.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Cherish Cymru Limited,612.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,GJ Care & Training Limited,614.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,GJ Care & Training Limited,656.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,GJ Care & Training Limited,623.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,GJ Care & Training Limited,618.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Parkrow Care Limited,568.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,215489,Parkrow Care Limited,600.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,216179,Heidi Christoforato t/a Churchfields Home Care,524.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,217909,GJ Care & Training Limited,699.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,11-Sep-2018,218321,GJ Care & Training Limited,571.20,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,100805,Landscapes for Learning Limited,740.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101004,A & R Contract Cleaning Specialist Limited,"1,558.72",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101004,Superstars School Services Limited,"1,613.44",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101006,EDF Energy Plc,520.96,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101006,Fronting The Challenge Projects Limited t/a Thrive,"1,259.36",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101006,Greenfields Garden Services Limited,695.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101007,Barry Advertiser Limited,662.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101007,Schoop Limited,663.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101030,iTeach Limited,"2,475.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101095,Collaborate & Innovate Limited t/a Cosy,587.96,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101095,TTS Group Limited,514.70,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101095,TTS Group Limited,585.58,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101095,TTS Group Limited,603.40,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101095,The Consortium for Purchasing and Distribution Limited,547.85,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101145,A & R Contract Cleaning Specialist Limited,"1,020.19",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101145,A & R Contract Cleaning Specialist Limited,951.47,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,11-Sep-2018,101145,Community Sports Management Limited t/a Sports Xtra,"3,750.00",Revenue
