Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,365796,New Adventure Travel Limited,"10,207.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,365803,Merricks Private Transport Contractors Limited,"27,018.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"2,503.81",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"3,226.66",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"2,068.69",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,948.08,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"3,726.65",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,902.06",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,277.67",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,800.05",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,800.05",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,325.54",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,494.62",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,971.20,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"2,406.04",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"1,624.94",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,745.51,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,421230,Xerox Finance Limited,"2,806.84",Revenue
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,06-Feb-2019,810119,Morgan Sindall Construction & Infrastructure Limited,"258,179.95",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL ENGINEER,06-Feb-2019,831207,Capita Glamorgan Consultancy Limited T/A Redstart,"2,400.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,06-Feb-2019,831530,Flood Ark Limited,"42,909.60",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL LEISURE,06-Feb-2019,835031,Cardiff Demolition Co Limited,"15,059.67",Capital
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,06-Feb-2019,835375,G Oakley & Sons Limited,"96,255.56",Capital
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,06-Feb-2019,835383,Woodland Electrical Barry Limited,"23,750.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"2,224.64",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,914.88",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,913.46",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,524.60",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,524.60",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,524.60",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842067,Fusion Electrical & Building Services Engineering Limited,"1,650.44",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842069,SMK Building & Maintenance Limited,"12,429.34",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842116,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842116,Fusion Electrical & Building Services Engineering Limited,"1,650.44",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842144,SMK Building & Maintenance Limited,"5,898.38",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Feb-2019,842145,SMK Building & Maintenance Limited,"130,431.15",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Feb-2019,100404,Cardiff County Council,"9,776.01",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Feb-2019,101025,Wiltshire County Council,"1,042.44",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,06-Feb-2019,140100,Cardiff County Council,887.84,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Feb-2019,239011,Cardiff County Council,"10,571.88",Revenue
DIRECT ENVIRONMENT AND HOUSING,OVERHEAD,06-Feb-2019,301100,Cardiff County Council,554.12,Revenue
DIRECT ENVIRONMENT AND HOUSING,TRADING - BUILDING,06-Feb-2019,303000,Cardiff County Council,"6,375.70",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,06-Feb-2019,333220,Cardiff County Council,"1,840.78",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Feb-2019,341520,Cardiff County Council,736.04,Revenue
NEW REGENERATION,REGENERATION & PLANNING,06-Feb-2019,349702,Cardiff County Council,"17,576.76",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,360002,Cardiff County Council,"1,173.90",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES (MILES),06-Feb-2019,402005,Cardiff County Council,"3,064.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,06-Feb-2019,403222,Merthyr Tydfil County Borough Council,760.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407100,Cardiff County Council,"2,069.88",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,420201,Cardiff County Council,"6,299.90",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Feb-2019,471900,Cardiff County Council,"26,554.46",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,365789,Ceri Slade,"2,738.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06-Feb-2019,405100,Lyndon Mustoe,"2,077.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06-Feb-2019,405100,Lyndon Mustoe,"2,077.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06-Feb-2019,405100,Lyndon Mustoe,"1,973.17",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06-Feb-2019,405100,Lyndon Mustoe,"2,774.31",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06-Feb-2019,100112,Wales Audit Office,"1,216.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06-Feb-2019,100112,Wales Audit Office,"1,401.50",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06-Feb-2019,100130,Wales Audit Office,"2,318.00",Revenue
NEW REGENERATION,REGENERATION & PLANNING,06-Feb-2019,130520,Wales Audit Office,968.00,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Feb-2019,239011,Wales Audit Office,"1,368.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Feb-2019,323200,Parking & Traffic Regulations Outside London,504.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,365769,Wales Audit Office,"1,216.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Feb-2019,365769,Wales Audit Office,"3,134.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF PRIVATE HOUSING CT/HB,06-Feb-2019,402110,Wales Audit Office,"10,412.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF PRIVATE HOUSING CT/HB,06-Feb-2019,402110,Wales Audit Office,"11,895.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,420212,Wales Audit Office,627.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Feb-2019,420212,Wales Audit Office,969.00,Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Feb-2019,471900,Wales Audit Office,"3,646.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Feb-2019,471900,Wales Audit Office,"2,731.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Feb-2019,101145,Celtic Teachers Limited,650.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Feb-2019,102632,Apollo Teaching Services Limited,670.67,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Feb-2019,103006,New Directions (Education) Limited,650.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Feb-2019,103202,Valley Education Services Limited,813.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Feb-2019,215489,April Complete Care Solutions Limited,584.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Feb-2019,216179,April Complete Care Solutions Limited,922.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Feb-2019,217909,April Complete Care Solutions Limited,850.83,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Feb-2019,239291,Acorn Recruitment Limited,864.81,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Feb-2019,239291,Acorn Recruitment Limited,"1,067.23",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,06-Feb-2019,405305,James Andrews Recruitment Solutions Limited,906.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407118,James Andrews Recruitment Solutions Limited,"1,292.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407118,James Andrews Recruitment Solutions Limited,"1,152.82",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407119,Hays Specialist Recruitment Limited,"1,292.78",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407119,Hays Specialist Recruitment Limited,"1,556.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Feb-2019,407119,James Andrews Recruitment Solutions Limited,941.22,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Feb-2019,102632,Helen Glynn t/a Cardiff & Vale Tutors,"2,650.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Feb-2019,217909,Walter Standen T/A Standens Contract Hire,916.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,06-Feb-2019,319010,Ceri Williams t/a Mobile Tyre Services,"3,026.90",Revenue
NEW REGENERATION,REGENERATION & PLANNING,06-Feb-2019,356021,Martin Robson t/a Timberaway,"3,500.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Feb-2019,130275,Boys and Girls Clubs of Wales,"5,963.32",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,1st Grade Care Limited,613.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,609.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,640.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,618.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,649.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,658.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,766.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,507.87,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,775.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,All Care (South Wales) Limited,908.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,669.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,595.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,595.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,595.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,750.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,571.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,544.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,544.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,507.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,215489,Caring Companions Limited,599.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,216179,All Care (South Wales) Limited,612.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,216179,All Care (South Wales) Limited,846.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Feb-2019,216179,All Care (South Wales) Limited,855.36,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Feb-2019,101025,CF Corporate Finance Limited,"2,271.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Feb-2019,101025,Ikea Limited T/A Ikea Business,675.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Feb-2019,101095,Rahmqvist UK Limited,767.71,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,07-Feb-2019,319010,S & K Haulage Glamorgan Limited,"1,691.00",Revenue
NEW REGENERATION,REGENERATION & PLANNING,07-Feb-2019,352730,Hexion UK Limited,"3,123.21",Revenue
NEW REGENERATION,REGENERATION & PLANNING,07-Feb-2019,357101,Stanford Marsh Limited t/a Cadspec,690.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Feb-2019,409103,Heatforce (Wales) Limited,"15,978.33",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Feb-2019,409103,Heatforce (Wales) Limited,"17,947.89",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Feb-2019,409103,Heatforce (Wales) Limited,"1,793.75",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,07-Feb-2019,831553,Arcadis Consulting (UK) Limited,"18,719.29",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07-Feb-2019,842177,OpenView Security Solutions Limited,585.00,Capital
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,07-Feb-2019,403211,Cardiff County Council,"18,152.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,07-Feb-2019,103095,New Directions (Education) Limited,534.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,569.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,848.43,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,615.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,690.42,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,569.45,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,848.43,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Feb-2019,303910,Hays Specialist Recruitment Limited,615.68,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,07-Feb-2019,303931,Building Recruitment Company Limited,674.89,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,07-Feb-2019,303931,Building Recruitment Company Limited,628.66,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407102,Building Recruitment Company Limited,734.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407102,Building Recruitment Company Limited,734.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407102,Building Recruitment Company Limited,753.92,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407106,Building Recruitment Company Limited,698.70,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407106,Building Recruitment Company Limited,763.77,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Feb-2019,407106,James Andrews Recruitment Solutions Limited,661.50,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,07-Feb-2019,422160,Hays Specialist Recruitment Limited,"1,121.10",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,07-Feb-2019,319010,Ceri Williams t/a Mobile Tyre Services,"1,659.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,07-Feb-2019,319010,Paul R Curtis t/a PRC Plant Cleaning,765.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,07-Feb-2019,319010,Paul R Curtis t/a PRC Plant Cleaning,765.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,1st Grade Care Limited,752.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,550.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,690.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,635.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,635.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,618.29,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Feb-2019,215489,Hallows Care Limited T/A Hallows Care,618.77,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101025,Ikea Limited T/A Ikea Business,"1,298.33",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101025,Investec Asset Finance Plc,547.39,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101025,Sonic Communications (International) Limited,617.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101095,Blue Sky Digital Solutions Limited,"1,317.53",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101095,Blue Sky Digital Solutions Limited,934.37,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101095,Value Added Education Limited,"1,000.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,101315,The Learning Partnership (Wales) Limited,801.30,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Feb-2019,102593,Academia Limited,922.17,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,08-Feb-2019,120080,Newydd Housing Association (1974) Limited,"5,000.00",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,08-Feb-2019,212791,Castell Howell Foods Limited,638.23,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08-Feb-2019,303900,WWS 1987 Limited T/A Welsh Window Systems,870.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08-Feb-2019,303901,Handicare Accessibility Limited,"1,465.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,08-Feb-2019,303901,Handicare Accessibility Limited,"1,480.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08-Feb-2019,303931,Corinthian Masonry Limited,"1,960.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,08-Feb-2019,305770,SMK Building & Maintenance Limited,"15,990.36",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08-Feb-2019,305800,QDL Contractors Limited,"2,010.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,08-Feb-2019,305800,QDL Contractors Limited,"2,544.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,08-Feb-2019,305809,Woodland Electrical Barry Limited,782.97,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08-Feb-2019,325351,Aber Wrought Iron Limited,"13,195.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08-Feb-2019,325892,Centregreat Limited,"1,621.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,08-Feb-2019,365786,New Adventure Travel Limited,"24,036.54",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,08-Feb-2019,365803,K-Tax Limited,"4,806.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Feb-2019,405112,Newydd Housing Association (1974) Limited,"6,954.81",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Feb-2019,405113,Interlet Residential Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Feb-2019,405113,Knights Lettings Limited T/A Knights Estate Agents,635.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Feb-2019,405113,Knights Lettings Limited T/A Knights Estate Agents,675.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Feb-2019,405113,Knights Lettings Limited T/A Knights Estate Agents,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Feb-2019,420212,Capita Business Services Limited,"2,600.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Feb-2019,421230,Cardiff Diesel Services Limited,513.02,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Feb-2019,421230,Xerox (UK) Limited,"5,414.85",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Feb-2019,422100,Cardiff Diesel Services Limited,513.02,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Feb-2019,422120,Zip Heaters (UK) Limited,994.50,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,08-Feb-2019,440530,Cardiff Diesel Services Limited,513.04,Revenue
