Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,584.08,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260170,Gordon Hadfield t/a The Seashore Grill & Cafe Bar,597.50,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260235,Walter Standen T/A Standens Contract Hire,"1,344.00",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260235,Walter Standen T/A Standens Contract Hire,713.00,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Action for Children,"1,328.70",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Action for Children,"2,348.40",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Barnardos Cymru,"3,077.86",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Barnardos Cymru,"3,715.57",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,549.25,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,506.40,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,"3,272.67",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,"3,405.35",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,"3,139.68",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,08-Aug-2018,260060,Supported Fostering Services Charitable Trust,"1,697.04",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,08-Aug-2018,440614,Cardiff Young Men's Christian Association,"12,500.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,08-Aug-2018,465200,Glamorgan Voluntary Services,"47,765.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,08-Aug-2018,465201,Murchfield Community Association,"17,500.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,08-Aug-2018,465201,Rhoose & District Community Association,"2,625.00",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,582.40,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,582.40,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,597.15,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,715.42,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,708.87,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,620.83,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,595.62,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,622.72,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Care In Wales Limited T/A Care in the Vale,670.84,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,GJ Care & Training Limited,559.02,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,GJ Care & Training Limited,618.26,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Hallows Care Limited T/A Hallows Care,690.95,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Hallows Care Limited T/A Hallows Care,635.32,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Hallows Care Limited T/A Hallows Care,618.29,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Hallows Care Limited T/A Hallows Care,608.35,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,216179,Care In Wales Limited T/A Care in the Vale,565.67,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,216179,Hallows Care Limited T/A Hallows Care,597.79,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,217909,1st Grade Care Limited,676.70,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,217909,GJ Care & Training Limited,699.54,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,218321,GJ Care & Training Limited,571.20,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,218419,Care In Wales Limited T/A Care in the Vale,672.26,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,218419,Care In Wales Limited T/A Care in the Vale,666.69,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,218419,Care In Wales Limited T/A Care in the Vale,677.98,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,09-Aug-2018,101047,CHG-MERIDIAN Computer Leasing UK Limited,"2,280.00",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,09-Aug-2018,101047,CHG-MERIDIAN Computer Leasing UK Limited,"1,104.60",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,209157,Yogi Communications Limited,595.00,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Cardiff Homecare Limited,766.92,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,217909,Everycare (Cardiff) Limited,822.12,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,303931,Taylor Decorating Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,303950,ADC Fire Systems Limited,756.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,304103,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,726.97,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,325344,Aber Wrought Iron Limited,"1,850.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,333013,Ace Site Services (UK) Limited,720.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,354037,Jam Creative Studios Limited,"2,646.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,356021,Chepstow Construction Equipment Limited,"12,600.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,09-Aug-2018,422130,Circuit Electrical Testing Limited,"1,482.00",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,09-Aug-2018,832257,Waveley Fire & Security Limited,"4,564.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,09-Aug-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,386.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,09-Aug-2018,842067,Fusion Electrical & Building Services Engineering Limited,"1,851.30",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,09-Aug-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,09-Aug-2018,842182,Warrior Doors Limited,"9,553.69",Capital
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215489,Rhondda Cynon Taff County Borough Council,"1,400.29",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,303931,Michael Bryl & Ptn T/A CW Facilities Management,"1,461.00",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,260050,Bacs only - HM Court & Tribunals Service,"55,700.00",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,260500,Cardiff Met Company Limited,"1,042.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,365763,Valuation Office Agency,"1,450.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,09-Aug-2018,140131,Randstad Solutions Limited,"125,330.87",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,09-Aug-2018,140131,Randstad Solutions Limited,"118,371.81",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,09-Aug-2018,140131,Randstad Solutions Limited,"118,875.82",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,405305,James Andrews Recruitment Solutions Limited,790.13,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,438.67",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,438.67",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,09-Aug-2018,101047,Julian Heinam t/a JV Tree Services,525.00,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,260500,Mary Jones t/a Assessment Consultancy Training,"1,941.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,405100,Susan Shepherd t/a KKG Properties,"1,008.83",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,09-Aug-2018,215011,Care & Repair Cardiff and the Vale,"3,508.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,09-Aug-2018,341066,Royal National Lifeboat Institution,"12,184.38",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,10-Aug-2018,102703,Hogrefe Limited,"1,573.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,130511,KS Barry (Plumbing & Heating) Limited,"1,248.79",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,10-Aug-2018,154400,ABM Catering for Leisure Limited,"30,312.50",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,10-Aug-2018,154401,ABM Catering for Leisure Limited,"2,687.50",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,10-Aug-2018,216731,CJ Contract Travel Services Limited,570.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,308431,Unilink Finance Limited,"6,713.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,325750,Standard Signs & Traffic Systems Limited,"7,096.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,365786,Easyway Minicoach Hire Limited,"7,580.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,365791,Easyway Minicoach Hire Limited,"9,958.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,400052,Royal Mail Group Limited,"1,318.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405100,L Mustoe Limited,762.24,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"7,801.36",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"2,799.54",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"1,566.51",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"1,566.51",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"22,739.74",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal A Chymorth Gwalia Cyf,"10,731.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"9,903.72",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"4,248.24",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"9,781.98",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"6,844.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"6,844.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Llamau Limited,"10,761.42",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Pobl Group Limited T/A Reach Supported Living,"17,764.24",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,420212,Bottomline Technologies Limited,750.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,421230,Capita Business Services Limited,600.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,421230,Computacenter (UK) Limited,"1,100.21",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,440530,Northgate Public Services (UK) Limited,"1,154.30",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,10-Aug-2018,831216,Peter Brett Associates LLP,"10,380.84",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,10-Aug-2018,842068,SMK Building & Maintenance Limited,"132,037.35",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,10-Aug-2018,842077,SMK Building & Maintenance Limited,"70,031.85",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,10-Aug-2018,842145,SMK Building & Maintenance Limited,"106,929.11",Capital
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Cardiff County Council,"5,580.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,471909,Cardiff County Council,"39,618.48",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,10-Aug-2018,217691,Samantha Wrightson,"1,452.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,323686,Hays Specialist Recruitment Limited,"1,505.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,407106,Building Recruitment Company Limited,761.17,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,407106,Building Recruitment Company Limited,755.42,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,407106,James Andrews Recruitment Solutions Limited,777.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,407106,James Andrews Recruitment Solutions Limited,775.40,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,DIRECT MANAGING DIRECTOR AND RESOURCES,10-Aug-2018,422160,Hays Specialist Recruitment Limited,654.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Hafod Care Association Limited,"3,024.88",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Hafod Care Association Limited,"5,028.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Hafod Care Association Limited,"10,543.80",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,319010,Paul R Curtis t/a PRC Plant Cleaning,670.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,319010,Paul R Curtis t/a PRC Plant Cleaning,705.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Atal Y Fro,"7,032.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Atal Y Fro,"7,292.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Atal Y Fro,"3,101.70",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal Cymru,"3,946.72",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal Cymru,"3,052.85",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal Cymru,"2,808.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal Cymru,"4,381.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Gofal Cymru,"4,871.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Taff Housing Association,"4,933.65",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Taff Housing Association,"11,580.10",Revenue
DIRECT ENVIRONMENT AND HOUSING,DIRECT ENVIRONMENT AND HOUSING,10-Aug-2018,405301,Taff Housing Association,"2,938.48",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.53,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.50,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,794.74,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,742.62,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,"1,736.00",Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,592.27,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,703.86,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.53,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.50,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,794.74,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,742.62,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,703.86,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Nestor Primecare Services Limited t/a Allied Healthcare,575.20,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,215489,Nestor Primecare Services Limited t/a Allied Healthcare,532.07,Revenue
DIRECT SOCIAL SERVICES,DIRECT SOCIAL SERVICES,13-Aug-2018,216179,Nestor Primecare Services Limited t/a Allied Healthcare,723.89,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101007,Consolidated Billing EDI - EDF,524.56,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101025,Howden Joinery Limited,819.69,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101025,Ikea Limited T/A Ikea Business,"1,552.92",Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101031,Consolidated Billing EDI - EDF,575.61,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101032,Consolidated Billing EDI - EDF,715.12,Revenue
DIRECT LEARNING AND SKILLS,DIRECT LEARNING AND SKILLS,13-Aug-2018,101075,Consolidated Billing EDI - EDF,578.76,Revenue
