Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Northcote Developments Limited,584.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Waverley Care Centre Limited,508.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Waverley Care Centre Limited,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Waverley Care Centre Limited,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Waverley Care Centre Limited,790.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,218419,Waverley Care Centre Limited,715.33,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,05-Mar-2019,403162,Jonathan Crowley T/A Crowley & Company Solicitors,"2,339.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,05-Mar-2019,100109,Debbie Mills t/a Abracadabra Playgroup,986.69,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,05-Mar-2019,102632,Helen Glynn t/a Cardiff & Vale Tutors,"1,410.75",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260500,Mary Jones t/a Assessment Consultancy Training,"1,941.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Mar-2019,405001,Ken Britton t/a Britton Properties,500.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,05-Mar-2019,130277,The Brilliant Club,"2,080.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,05-Mar-2019,100109,Cylch Meithrin y Bont-faen,"1,820.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,05-Mar-2019,100109,Swallow Playgroup,"1,720.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,05-Mar-2019,239031,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"6,672.25",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260060,Action for Children,"13,663.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260060,Action for Children,"13,663.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260060,Action for Children,"2,348.40",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260060,Barnardos Cymru,"2,780.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260060,Barnardos Cymru,"3,356.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Mar-2019,260130,Barnardos Cymru,760.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Mar-2019,402421,Atal Y Fro,"7,500.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215489,All Saints DC Limited,662.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215489,All Saints DC Limited,558.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215489,All Saints DC Limited,669.86,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,06-Mar-2019,100121,Phoenix Software Limited,787.05,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Mar-2019,101025,Toshiba TEC UK Imaging Systems Limited,"3,375.38",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Mar-2019,101025,Toshiba TEC UK Imaging Systems Limited,"6,996.04",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Mar-2019,101025,Toshiba TEC UK Imaging Systems Limited,610.48,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,06-Mar-2019,101025,Toshiba TEC UK Imaging Systems Limited,602.25,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,102801,CJ Contract Travel Services Limited,688.50,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Mar-2019,212731,Castell Howell Foods Limited,523.68,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Mar-2019,212731,Castell Howell Foods Limited,508.23,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Mar-2019,212731,SWLR Limited,598.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215025,Vale People First Limited,"3,792.98",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215489,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"2,125.97",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215489,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"1,423.55",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Care Management Group Limited,"92,315.02",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Care Management Group Limited,"94,342.15",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Care Management Group Limited,"93,940.84",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Care Management Group Limited,"89,534.76",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Innovate Trust Limited,"267,496.32",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217541,Innovate Trust Limited,"265,062.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Ategi Limited,"1,583.64",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Cabs 64 Limited,656.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Innovate Trust Limited,"11,093.59",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Merricks Private Transport Contractors Limited,860.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Merricks Private Transport Contractors Limited,512.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"10,907.58",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,217909,Salutem LD BIDCO IV Limited t/a Ambito Care & Education,"7,157.59",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06-Mar-2019,260160,Stepping Stones (Child Therapy Cons) Limited,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,06-Mar-2019,305458,Roofing Technologies Limited,"1,186.75",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,323665,Redwood Environmental Services Limited,"1,606.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,323672,Alpine Land Surveyors Limited,600.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,325353,Garth Plant Hire Limited,"1,020.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,325353,Garth Plant Hire Limited,"1,106.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,325353,Garth Plant Hire Limited,"1,252.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,325644,Centregreat Limited,"25,854.94",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,06-Mar-2019,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,100.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,06-Mar-2019,333500,Barcham Trees Plc,"1,770.55",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,06-Mar-2019,333550,Fiddes & Son Limited T/A Bowcom,525.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,341182,FCC Recycling (UK) Limited,"104,999.08",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,341225,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"18,395.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,06-Mar-2019,341225,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"17,820.66",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,365803,CJ Contract Travel Services Limited,"29,952.52",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,365803,CJ Contract Travel Services Limited,"10,124.76",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,365803,Orbis Education and Care Limited,"1,900.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,365803,Travellink Solutions Limited,"1,069.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,365803,Travellink Solutions Limited,"1,311.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,06-Mar-2019,407400,Glamorgan Gem Limited,500.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Mar-2019,422080,Newport Norse Limited,"1,150.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Mar-2019,422100,OCS Group UK Limited,612.85,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,06-Mar-2019,422500,ARC Electrical Engineering Solutions Limited,"1,347.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,06-Mar-2019,812316,LCB Construction Limited,"5,072.02",Capital
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,06-Mar-2019,835375,G Oakley & Sons Limited,"163,907.27",Capital
DIRECT CAPITAL DEVELOPMENT,AR CAPITAL LEISURE,06-Mar-2019,835383,Woodland Electrical Barry Limited,"33,250.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Mar-2019,842177,Ian Williams Limited,"11,181.40",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,06-Mar-2019,842187,Lodestone Consulting Engineers Limited,"1,200.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,06-Mar-2019,845003,Handicare Accessibility Limited,"3,880.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PRIV HSG,06-Mar-2019,845003,Thyssen-Krupp Access Limited T/A Encasa,"6,305.00",Capital
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100401,Cardiff County Council,"3,675.73",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100402,Cardiff County Council,"7,079.19",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100403,Cardiff County Council,680.69,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100405,Cardiff County Council,"1,361.38",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,06-Mar-2019,359329,Cowbridge with Llanblethian Town Council,"4,730.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Mar-2019,471900,Rhondda Cynon Taf County Borough Council,"1,580.23",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Mar-2019,471901,Cardiff County Council,"39,240.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Mar-2019,471905,Cardiff County Council,811.05,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100401,Teachers Pensions,"3,345.39",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100402,Teachers Pensions,"2,381.46",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,100406,Teachers Pensions,"1,055.43",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Mar-2019,471900,Debt Management Office,"3,200,000.00",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,06-Mar-2019,471901,South Wales Fire and Rescue Service,"500,508.00",Revenue
DIRECT POLICY,GF FUNDING,06-Mar-2019,475970,The Police and Crime Commissioner for South Wales,"1,140,674.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,102604,New Directions (Education) Limited,"1,097.70",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,102632,Apollo Teaching Services Limited,850.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,102632,Apollo Teaching Services Limited,584.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,06-Mar-2019,103213,New Directions (Education) Limited,795.58,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,06-Mar-2019,215011,Claire Viader t/a Viader Vitality,500.00,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,130274,Boys and Girls Clubs of Wales,"5,000.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,06-Mar-2019,130486,Boys and Girls Clubs of Wales,"5,000.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215025,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"19,352.25",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215025,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"6,732.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,215025,Age Concern Cardiff & Vale of Glamorgan t/a Age Connects Cardiff and the Vale,"16,433.96",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,06-Mar-2019,218419,The Gathering Place,964.06,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,06-Mar-2019,260160,St Davids Childrens Society t/a AFA Cymru,"3,750.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,1st Grade Care Limited,532.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,1st Grade Care Limited,613.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,1st Grade Care Limited,621.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Annwyl Limited t/a Bluebird Care,655.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Annwyl Limited t/a Bluebird Care,732.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Annwyl Limited t/a Bluebird Care,599.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,535.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,540.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,816.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,542.70,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,994.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,619.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,667.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,695.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Willowmere Home Care Agency Limited,652.54,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101075,eBuyer UK Limited,710.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101095,Blue Sky Digital Solutions Limited,"1,398.66",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101095,Chubb Fire & Security Limited,895.26,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101095,Screwfix Direct Limited t/a Trade UK,857.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101145,One2C Limited,"1,584.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101145,One2C Limited,"1,824.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101145,One2C Limited,"2,850.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,07-Mar-2019,130041,Eden Springs (UK) Limited,511.49,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,209151,Gibbonsdown Childrens Centre Limited,"7,680.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,209151,Gibbonsdown Childrens Centre Limited,768.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,209151,Little Inspirations Limited,"3,136.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215121,Tunstall Healthcare (UK) Limited,"2,040.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Allied Health-Services Limited t/a Allied Healthcare,575.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Allied Health-Services Limited t/a Allied Healthcare,535.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Allied Health-Services Limited t/a Allied Healthcare,584.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Cardiff Homecare Limited,640.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,215489,Cardiff Homecare Limited,712.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,07-Mar-2019,217909,Cardiff Homecare Limited,571.92,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Jane Moore Associates Limited,"5,477.40",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Jane Moore Associates Limited,917.70,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Narrative Edge UK Limited,"1,017.10",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Practice Solutions Limited,"2,225.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,E4Law Limited t/a Lextox,765.59,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,E4Law Limited t/a Lextox,701.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,E4Law Limited t/a Lextox,847.38,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,E4Law Limited t/a Lextox,"1,399.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260220,RGT Training & Consultancy Limited,745.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,07-Mar-2019,303900,Wolseley UK Limited,"-1,014.84",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,07-Mar-2019,333102,Tudor (UK) Limited T/A Tudor Environmental,753.12,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,07-Mar-2019,333200,Jewson Limited,525.15,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,07-Mar-2019,333500,Rigby Taylor Limited,765.08,Revenue
NEW REGENERATION,REGENERATION & PLANNING,07-Mar-2019,350720,Mosaic Futures Limited,"7,200.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,07-Mar-2019,400050,Acuity Legal Limited,537.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Mar-2019,405001,Nina Estate Agents Limited,500.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407108,Masons Moving Group Limited,632.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Mar-2019,409103,Heatforce (Wales) Limited,"1,811.61",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Mar-2019,409103,Heatforce (Wales) Limited,"13,545.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,07-Mar-2019,409103,Heatforce (Wales) Limited,"15,978.33",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,07-Mar-2019,812286,D & M Mechanical Engineers Limited,"2,400.00",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,07-Mar-2019,812287,D & M Mechanical Engineers Limited,"2,400.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07-Mar-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"-8,060.94",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07-Mar-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,606.40,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,07-Mar-2019,842188,Integral Geotechnique (Wales) Limited,"1,125.00",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,07-Mar-2019,852237,Phoenix Software Limited,"72,957.74",Capital
DIRECT CAPITAL POLICY,CAPITAL POLICY,07-Mar-2019,852264,Tomorrows Energy Limited,"21,850.00",Capital
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Cardiff County Council,"9,481.46",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,239043,Cardiff County Council,"34,518.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,David Evans - Solicitor,"4,320.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,Owen Thomas,"6,000.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260050,Rhys Davies,540.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,260210,Helena Jones,986.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Mar-2019,405001,Lyndon Mustoe,575.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Mar-2019,405001,Lyndon Mustoe,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407118,Ian Swetman t/a Nurcombe Yates Chartered Quantity Surveyors,"1,560.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,07-Mar-2019,209151,Cardiff & Vale University Local Health Board,"55,037.67",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101013,New Directions (Education) Limited,"1,559.40",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,07-Mar-2019,101095,New Directions (Education) Limited,534.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,07-Mar-2019,103013,New Directions (Education) Limited,675.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,07-Mar-2019,103110,New Directions (Education) Limited,643.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07-Mar-2019,323685,Hays Specialist Recruitment Limited,"1,505.25",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07-Mar-2019,323685,Hays Specialist Recruitment Limited,"1,081.35",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,07-Mar-2019,323686,Hays Specialist Recruitment Limited,660.66,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Mar-2019,405305,James Andrews Recruitment Solutions Limited,906.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407118,James Andrews Recruitment Solutions Limited,"1,175.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407118,James Andrews Recruitment Solutions Limited,685.57,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407119,Hays Specialist Recruitment Limited,"1,024.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,07-Mar-2019,407119,James Andrews Recruitment Solutions Limited,709.65,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,07-Mar-2019,215011,Carers Trust South East Wales,823.25,Revenue
