Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,215.25",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,525.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,670.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,531.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,561.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,501.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Harrison Care Enterprises Barry Limited t/a Island View,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hebron Hall Limited,534.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hebron Hall Limited,680.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hebron Hall Limited,519.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hebron Hall Limited,514.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Hebron Hall Limited,517.43,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,June Zehetmayr t/a Tower Hill Residential Home,670.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,June Zehetmayr t/a Tower Hill Residential Home,535.57,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,June Zehetmayr t/a Tower Hill Residential Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,June Zehetmayr t/a Tower Hill Residential Home,524.89,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,June Zehetmayr t/a Tower Hill Residential Home,530.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,528.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,670.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Middlepatch Limited T/A College Fields Nursing Home,581.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Middlepatch Limited T/A College Fields Nursing Home,780.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Northcote Developments Limited,508.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Northcote Developments Limited,506.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,620.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Waverley Care Centre Limited,502.27,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Waverley Care Centre Limited,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Waverley Care Centre Limited,670.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Waverley Care Centre Limited,814.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,218419,Waverley Care Centre Limited,736.79,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Apr-2019,405108,Hafod Care Association Limited,"4,584.19",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,03-Apr-2019,101233,Marcus Jones t/a Marcus Jones Plumbing & Heating,515.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,03-Apr-2019,333600,Jeffrey Ball T/A Gates 'N' Railings,"1,950.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03-Apr-2019,365803,Gary P Shaw t/a GP Shaw Taxis,"3,229.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03-Apr-2019,130036,Urdd Gobaith Cymru,882.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,215025,Cardiff & Vale Action for Mental Health,"6,973.40",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Apr-2019,216179,Sense,"1,546.29",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Bespoke Senior Care Limited T/A Home Instead Senior Care,595.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,668.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,848.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,903.52,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,693.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,742.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,739.22,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,770.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,770.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,731.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,726.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,724.78,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,721.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,730.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,620.97,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,637.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,637.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,781.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,868.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,922.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218321,Recovery Care Limited,"2,472.20",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218419,Care In Wales Limited T/A Care in the Vale,673.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218419,Care In Wales Limited T/A Care in the Vale,676.76,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-2019,101007,Fronting The Challenge Projects Limited t/a Thrive,"1,159.40",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-2019,102593,WJEC CBAC Limited,538.69,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04-Apr-2019,130271,The Award Scheme Limited,"1,060.00",Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,04-Apr-2019,209042,Infographics Limited,625.00,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,04-Apr-2019,209042,Infographics Limited,795.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,Cardiff Homecare Limited,640.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Everycare (Cardiff) Limited,951.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Everycare (Cardiff) Limited,670.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Innovate Trust Limited,"1,497.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218310,Celtic Community Services Limited,816.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218310,Celtic Community Services Limited,835.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218310,Celtic Community Services Limited,715.50,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-2019,260150,Coram Academy Limited,"1,360.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-2019,260160,Neal Social Care Limited,619.20,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-2019,260160,Stepping Stones (Child Therapy Cons) Limited,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,Lyreco UK Limited,511.90,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,M & M Commercials Limited,850.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,S & K Haulage Glamorgan Limited,525.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,S & K Haulage Glamorgan Limited,766.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,Ted Hopkins Limited,"3,760.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,Ted Hopkins Limited,700.30,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,Watts Truck & Van (Cardiff) Limited,"1,339.12",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,325354,Cemex UK Materials Limited,725.17,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,325354,Cemex UK Materials Limited,942.48,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,325354,Cemex UK Materials Limited,529.76,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,325354,Horizon Civil Engineering Limited,"8,449.92",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,325700,Actavo (UK) Limited,"1,519.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Apr-2019,341182,Bruton Knowles LLP - client account R Thomas Investments RENT,900.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04-Apr-2019,405113,Knights Lettings Limited T/A Knights Estate Agents,"2,365.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04-Apr-2019,405113,Knights Lettings Limited T/A Knights Estate Agents,819.23,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-2019,420221,South West Audit Partnership Limited,"28,140.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-2019,420221,South West Audit Partnership Limited,"-3,350.00",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,04-Apr-2019,843006,Innovate Trust Limited,"5,000.00",Capital
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Bridgend County Borough Council,"3,073.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Bridgend County Borough Council,"13,516.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,218419,Bridgend County Borough Council,"8,116.07",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04-Apr-2019,405113,Cardiff County Council,913.97,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,04-Apr-2019,405113,Cardiff County Council,"1,521.37",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,04-Apr-2019,420221,Bridgend County Borough Council,"16,805.48",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,04-Apr-2019,190056,Kara Oakley & Ptn t/a Fairfield Out of School Club,"2,500.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-2019,260160,Shirley Fenwick,835.40,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Apr-2019,260118,Cardiff & Vale College,910.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-2019,100805,New Directions (Education) Limited,524.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Apr-2019,101007,Bay Resourcing Limited,601.60,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04-Apr-2019,103227,New Directions (Education) Limited,657.50,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04-Apr-2019,103261,New Directions (Education) Limited,600.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,04-Apr-2019,103261,New Directions (Education) Limited,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,215489,April Complete Care Solutions Limited,584.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,216179,April Complete Care Solutions Limited,922.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,April Complete Care Solutions Limited,862.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Consensus Support Services Limited t/a Ty Hendy,"11,244.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Susan Heffernan T/A Baruc Guest House,633.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Susan Heffernan T/A Baruc Guest House,980.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,217909,Walter Standen T/A Standens Contract Hire,888.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,04-Apr-2019,319010,Paul R Curtis t/a PRC Plant Cleaning,835.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,216810,Barry YMCA Hub,"1,364.08",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Apr-2019,216810,Barry YMCA Hub,"3,293.27",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101065,Siemens Financial Services Limited,674.01,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,I Teach (Wales) Limited,"2,750.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,A & R Contract Cleaning Specialist Limited,951.47,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,Community Sports Management Limited t/a Sports Xtra,"3,250.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,Schoop Limited,504.45,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,Techni-Flow (UK) Limited,970.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,102593,AP Cymru Limited t/a MPCT,810.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,05-Apr-2019,140120,Learning Pool Limited,"13,433.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,05-Apr-2019,260130,Llamau Limited,560.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,05-Apr-2019,305843,G.P.H.I.T (Integrated Services) Limited,"-1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,05-Apr-2019,323687,Microcopy Systems Limited,"2,565.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05-Apr-2019,359329,Integrated Graphics Limited,518.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05-Apr-2019,359341,Sterling Hydrotech Limited,"1,078.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05-Apr-2019,365786,New Adventure Travel Limited,"24,264.17",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,05-Apr-2019,365796,New Adventure Travel Limited,"14,782.50",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,05-Apr-2019,400063,I-proc - BT Global Services Limited,"47,263.37",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,05-Apr-2019,400063,I-proc - BT Global Services Limited,"-20,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,05-Apr-2019,403228,Sartorius UK Limited,544.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,05-Apr-2019,409103,Heatforce (Wales) Limited,"3,635.31",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,05-Apr-2019,409103,Heatforce (Wales) Limited,"15,259.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,05-Apr-2019,409103,Heatforce (Wales) Limited,"15,978.33",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,420212,Reach Publishing Services Limited,"1,927.06",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,711.20",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,518.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,649.20",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,594.80",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,632.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,612.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,560.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,560.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,612.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,05-Apr-2019,422003,Corona Energy Retail 4 Limited,"1,456.00",Revenue
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,05-Apr-2019,837212,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"18,395.52",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL PLANNING,05-Apr-2019,837212,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"18,395.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,775.04,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,775.04,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,183.07",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,05-Apr-2019,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,745.92,Capital
DIRECT POLICY,GF MISCELLANEOUS POLICY,05-Apr-2019,479050,Robert Williams & Ptn T/A WT Building Group,"11,807.55",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-2019,402451,OFCOM,885.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,Celtic Teachers Limited,"1,470.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,05-Apr-2019,101145,Celtic Teachers Limited,865.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05-Apr-2019,303910,Hays Specialist Recruitment Limited,690.42,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,05-Apr-2019,303910,Hays Specialist Recruitment Limited,543.16,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,05-Apr-2019,405001,James Andrews Recruitment Solutions Limited,638.63,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05-Apr-2019,407102,Building Recruitment Company Limited,756.04,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05-Apr-2019,407106,James Andrews Recruitment Solutions Limited,813.75,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05-Apr-2019,407119,Building Recruitment Company Limited,"1,138.86",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,05-Apr-2019,407119,Building Recruitment Company Limited,"1,084.47",Revenue
